DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-12,,,,,,Probe/Sensor,Depth of water column,,,1,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-12,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,93.2,%,Actual,,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Magnesium,,Dissolved,10.1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Mercury,,Dissolved,1.521360705,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Organic carbon,,Dissolved,5.6,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Organic carbon,,Total,5.6,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-12,,,,,,Probe/Sensor,pH,,,7.73,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,pH,,,8.25,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Potassium,,Dissolved,0.9,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Sodium,,Dissolved,4.3,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-12,,,,,,Probe/Sensor,Specific conductance,,,196.3,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Specific conductance,,,282,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Sulfate,,Dissolved,41,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-12,,,,,,Probe/Sensor,"Temperature, water",,,15,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Total dissolved solids,,,184,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Total suspended solids,,,146,mg/L,Actual,,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-12,,,,,,Probe/Sensor,Turbidity,,,74.1,FNU,Actual,,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Peace,Peace River at Peace Point,59.224167,-112.480556,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-12,,,,,,DH-95,Turbidity,,,113,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,"Alkalinity, total",as CaCO3,,31.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Calcium,,Dissolved,8.9,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-14,,,,,,Probe/Sensor,Depth of water column,,,0.3,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-14,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,97.8,%,Actual,,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Magnesium,,Dissolved,3.7,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Mercury,,Dissolved,0.638825889,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Organic carbon,,Dissolved,5.8,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Organic carbon,,Total,6.4,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-14,,,,,,Probe/Sensor,pH,,,6.77,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,pH,,,7.8,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Potassium,,Dissolved,1.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Sodium,,Dissolved,2.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-14,,,,,,Probe/Sensor,Specific conductance,,,77.5,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Specific conductance,,,88,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Sulfate,,Dissolved,6,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-14,,,,,,Probe/Sensor,"Temperature, water",,,13.5,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Total dissolved solids,,,34,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Total suspended solids,,,,,Actual,Below Detection/Quantification Limit,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-14,,,,,,Probe/Sensor,Turbidity,,,3.9,FNU,Actual,,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Cam.,Cameron River upstream of Yellowknife,62.631944,-113.754167,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-14,,,,,,DH-95,Turbidity,,,1.15,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,"Alkalinity, total",as CaCO3,,20.3,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Calcium,,Dissolved,4.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-15,,,,,,Probe/Sensor,Depth of water column,,,0.35,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-15,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,98.2,%,Actual,,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Magnesium,,Dissolved,2.4,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Mercury,,Dissolved,0.270845487,ng/L,Actual,,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Organic carbon,,Dissolved,4.5,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Organic carbon,,Total,4.7,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-15,,,,,,Probe/Sensor,pH,,,6.81,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,pH,,,7.6,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Potassium,,Dissolved,0.9,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Sodium,,Dissolved,2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-15,,,,,,Probe/Sensor,Specific conductance,,,40.2,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Specific conductance,,,54.3,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Sulfate,,Dissolved,4,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-15,,,,,,Probe/Sensor,"Temperature, water",,,21.1,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Total dissolved solids,,,12,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Total suspended solids,,,,,Actual,Below Detection/Quantification Limit,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-15,,,,,,Probe/Sensor,Turbidity,,,3,FNU,Actual,,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Yellkn_18,Yellowknife River at outlet into Great Slave Lake,62.709722,-114.4688889,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-15,,,,,,DH-95,Turbidity,,,1.78,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,"Alkalinity, total",as CaCO3,,93.1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 2320:B,APHA,SM 2320B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Calcium,,Dissolved,23.2,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-17,,,,,,Probe/Sensor,Depth of water column,,,0.15,m,Actual,,0.01,m,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-17,,,,,,Probe/Sensor,Dissolved oxygen saturation,,,90.6,%,Actual,,0.1,%,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Magnesium,,Dissolved,12.4,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Mercury,,Dissolved,,,Actual,Not Reported,,ng/L,Method Detection Level,,,1631:E,USEPA,1631E,,,,Trent University,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Organic carbon,,Dissolved,10.3,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Organic carbon,,Total,10.6,mg/L,Actual,,0.5,mg/L,Method Detection Level,,,SM 5310:B,APHA,SM 5310B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-17,,,,,,Probe/Sensor,pH,,,7.38,None,Actual,,,None,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,pH,,,7.97,None,Actual,,,None,Method Detection Level,,,SM 4500-H:B,APHA,SM 4500 H+B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Potassium,,Dissolved,1,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Sodium,,Dissolved,3.5,mg/L,Actual,,0.1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-17,,,,,,Probe/Sensor,Specific conductance,,,178.5,mS/cm,Actual,,0.1,mS/cm,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Specific conductance,,,222,uS/cm,Actual,,0.4,uS/cm,Method Detection Level,,,SM 2500:B,APHA,SM 2510B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Sulfate,,Dissolved,17,mg/L,Actual,,1,mg/L,Method Detection Level,,,SM 4110:B,APHA,SM 4110B,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-17,,,,,,Probe/Sensor,"Temperature, water",,,16.1,deg C,Actual,,0.1,deg C,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Total dissolved solids,,,134,mg/L,Actual,,10,mg/L,Method Detection Level,,,SM 2540:C,APHA,SM 2540D,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Total suspended solids,,,,,Actual,Below Detection/Quantification Limit,3,mg/L,Method Detection Level,,,SM 2540:D,APHA,SM 2540C,,,,Taiga,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2018-06-17,,,,,,Probe/Sensor,Turbidity,,,11.3,FNU,Actual,,1,FNU,Method Detection Level,,,,,,,,,,
Mackenzie Hg in streamwater survey 2018-2020,Marian,Marian River at outlet into Russell Lake,63.226667,-116.466667,WGS84,,,,,River/Stream,Sample-Integrated Vertical Profile,Surface Water,2018-06-17,,,,,,DH-95,Turbidity,,,6.62,NTU,Actual,,0.05,NTU,Method Detection Level,,,SM 2130:B,APHA,SM 2130B,,,,Taiga,
