DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,Mercury,,Total,1.25,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,Methylmercury(1+),,Total,0.09,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,Nitrite,as N,"Filtered, field",1.37,ug/L,Actual,,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,Organic carbon,,"Filtered, field",18.92,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",3.41,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Probe/Sensor,pH,,,7.59,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,Potassium,,"Filtered, field",0.47,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,Sodium,,"Filtered, field",1.57,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.81,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,Sulfur,,"Filtered, field",0.47,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.61,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-25,,,,,,Water Bottle,UV 254,,,0.72,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",4.66,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Calcium,,"Filtered, field",71.99,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Chloride,,"Filtered, field",48.38,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Probe/Sensor,Conductivity,,,678,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Iron,,"Filtered, field",0.34,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Magnesium,,"Filtered, field",22.07,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Manganese,,"Filtered, field",0.03,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Mercury,,Total,4.2,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Methylmercury(1+),,Total,0.16,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Nitrite,as N,"Filtered, field",2.19,ug/L,Actual,,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Organic carbon,,"Filtered, field",10.64,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",9.18,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Probe/Sensor,pH,,,7.98,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Potassium,,"Filtered, field",1.64,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Sodium,,"Filtered, field",34.67,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.47,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Sulfate,,"Filtered, field",33,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,Sulfur,,"Filtered, field",31.17,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.34,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-06-30,,,,,,Water Bottle,UV 254,,,0.37,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",21.14,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Calcium,,"Filtered, field",62.76,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Chloride,,"Filtered, field",45.19,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Probe/Sensor,Conductivity,,,628,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Iron,,"Filtered, field",0.1,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Magnesium,,"Filtered, field",20.4,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Manganese,,"Filtered, field",0.02,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Mercury,,Total,3.44,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Methylmercury(1+),,Total,0.13,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Organic carbon,,"Filtered, field",13.59,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",5.77,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Probe/Sensor,pH,,,8.26,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Potassium,,"Filtered, field",1.89,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Sodium,,"Filtered, field",29.45,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Specific UV Absorbance at 254 nm,,,3.39,L/mg-cm,Calculated,,,,,,,"SUVA 254, Fe corrected",PROPRIETARY,"SUVA 254, Fe corrected",,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Sulfate,,"Filtered, field",29.97,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,Sulfur,,"Filtered, field",28.74,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.48,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-12,,,,,,Water Bottle,UV 254,,,0.46,units/cm,Blank Corrected,,,,,,,Shimadzu UV-1280,PROPRIETARY,Shimadzu UV-1280,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",25.92,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Calcium,,"Filtered, field",73.14,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Chloride,,"Filtered, field",75.56,mg/L,Actual,,,,,,,Method 325.2,USEPA,Ferrithiocyante method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Probe/Sensor,Conductivity,,,765,uS/cm,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Iron,,"Filtered, field",0.09,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Magnesium,,"Filtered, field",24.64,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Manganese,,"Filtered, field",0.01,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Mercury,,Total,5.14,ng/L,Actual,,,,,,,Method 1631,USEPA,Mercury in Water by CVAFS,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Methylmercury(1+),,Total,0.11,ng/L,Actual,,,,,,,Isotope dilution following distillation,PROPRIETARY,Isotope dilution following distillation,,,,Biogeochemical Analytical Service Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Nitrite,as N,"Filtered, field",1.7,ug/L,Actual,,,,,,,Method 353.1,USEPA,Hydrazine reduction method.,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Organic carbon,,"Filtered, field",13.38,mg/L,Actual,,,,,,,Non-Purgeable Organic Carbon,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Orthophosphate,as P,"Filtered, field",4.1,ug/L,Actual,,,,,,,Method 365.1,USEPA,Molybdenum Blue method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Probe/Sensor,pH,,,8.15,None,Actual,,,,,,,PT1 and PT2 Ultrapens,PROPRIETARY,,,,,Catchment and Wetland Sciences Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Potassium,,"Filtered, field",2.35,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Sodium,,"Filtered, field",49.12,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Sulfate,,"Filtered, field",40.06,mg/L,Actual,,,,,,,Method 375.4,USEPA,Barium chloride turbidimetric method,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,Sulfur,,"Filtered, field",38.9,mg/L,Actual,,,,,,,ICP-OES,THERMO-SCIENTIFIC,ICP-OES,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SMC,Smith Creek,63.173589,-123.337311,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-15,,,,,,Water Bottle,"Total Nitrogen, mixed forms",as N,"Filtered, field",0.46,mg/L,Actual,,,,,,,Total Nitrogen,PROPRIETARY,Shimadzu TOC-L CPH Model + TNM-L,,,,Natural Resources Analytical Laboratory,
"Seasonal Monitoring of Smith Creek and Scotty Creek, 2019-2021",SCC,Scotty Creek,61.415739,-121.45535,WGS84,,,,,River/Stream,Sample-Routine,Surface Water,2021-07-16,,,,,,Water Bottle,Ammonium,as N,"Filtered, field",14.3,ug/L,Actual,,,,,,,Salicylate-hypochlorite method,PROPRIETARY,Salicylate-hypochlorite method,,,,Natural Resources Analytical Laboratory,
